DemandArea_Id	Region	ElArea_Id	LpgArea_Id	Area_Type	Biogas	Charcoal	Com-Firewood	Electricity	Ethanol	Free-Biomass	Free-Firewood	LPG	Pellets
92	Ngoma	327	29	rural	3.0002000000000004	0.90399993	1.1549	1.0	1.0	1.0	1.1549	1.0	1.0
92	Ngoma	327	29	urban	7.7618	0.9900464300000001	1.8216500000000002	1.0	1.0	1.0	1.8216500000000002	1.0	1.0
93	Ngoma	326	29	rural	3.0032528890083316	0.9407552710561679	1.1493455164382338	1.0	1.0	1.0	1.1493455164382338	1.0	1.0
93	Ngoma	326	29	urban	7.7618	0.99004643	1.82165	1.0	1.0	1.0	1.82165	1.0	1.0
94	Ngoma	319	29	rural	3.00020707057432	0.9043959322565384	1.151160099881719	1.0	1.0	1.0	1.151160099881719	1.0	1.0
94	Ngoma	319	29	urban	7.420465316901408	1.0215298297623239	1.565514568661972	1.0	1.0	1.0	1.565514568661972	1.0	1.0
95	Ngoma	321	29	rural	3.0002	0.9238804377062556	1.1549	1.0	1.0	1.0	1.1549	1.0	1.0
95	Ngoma	321	29	urban	7.380900000000001	1.032701293817734	1.535825	1.0	1.0	1.0	1.535825	1.0	1.0
96	Ngoma	323	29	rural	3.0002	0.9592088351408904	1.1549	1.0	1.0	1.0	1.1549	1.0	1.0
96	Ngoma	323	29	urban	7.380900000000001	1.0400232150000002	1.5358249999999998	1.0	1.0	1.0	1.5358249999999998	1.0	1.0
97	Ngoma	332	29	rural	3.0002	0.9117752971793686	1.1549	1.0	1.0	1.0	1.1549	1.0	1.0
97	Ngoma	332	29	urban	7.3809	1.0224215836786297	1.5358249999999998	1.0	1.0	1.0	1.5358249999999998	1.0	1.0
98	Ngoma	324	29	rural	3.0002	0.9356095209732017	1.1549	1.0	1.0	1.0	1.1549	1.0	1.0
98	Ngoma	324	29	urban	7.380900000000001	1.0216732149999999	1.535825	1.0	1.0	1.0	1.535825	1.0	1.0
99	Ngoma	325	29	rural	3.0002179911442557	0.9046476048962947	1.1463452109065488	1.0	1.0	1.0	1.1463452109065488	1.0	1.0
99	Ngoma	325	29	urban	7.7618	0.9900464300000001	1.8216500000000002	1.0	1.0	1.0	1.8216500000000002	1.0	1.0
100	Nyagatare	381	25	rural	3.0	0.9192204988672006	1.1165380780598748	1.0	1.0	1.0	1.1165380780598748	1.0	1.0
100	Nyagatare	381	25	urban	7.471397139713972	1.0147366859957885	1.6035478547854787	1.0	1.0	1.0	1.6035478547854787	1.0	1.0
101	Nyagatare	391	25	rural	3.0000000000000004	0.9089633829879152	1.1311915398700996	1.0	1.0	1.0	1.1311915398700996	1.0	1.0
101	Nyagatare	391	25	urban	7.471397139713972	1.0146859435943594	1.6035478547854787	1.0	1.0	1.0	1.6035478547854787	1.0	1.0
102	Nyagatare	376	25	rural	3.0000000000000004	0.9087244524452445	1.1321507150715073	1.0	1.0	1.0	1.1321507150715073	1.0	1.0
102	Nyagatare	376	25	urban	7.471397139713972	1.0146859435943594	1.6035478547854787	1.0	1.0	1.0	1.6035478547854787	1.0	1.0
103	Nyagatare	371	25	rural	3.0	0.9101143301047918	1.1163855327033543	1.0	1.0	1.0	1.1163855327033543	1.0	1.0
103	Nyagatare	371	25	urban	7.471397139713972	1.0146859435943594	1.6035478547854787	1.0	1.0	1.0	1.6035478547854787	1.0	1.0
104	Nyagatare	370	25	rural	3.0	0.9214495457092879	1.0155411767591855	1.0	1.0	1.0	1.0155411767591855	1.0	1.0
104	Nyagatare	370	25	urban	7.942888577715542	0.9760641628325665	1.9571664332866572	1.0	1.0	1.0	1.9571664332866572	1.0	1.0
