DemandArea_Id	Region	ElArea_Id	LpgArea_Id	Area_Type	AGRO	CITY	FORE	RAGE
180	Gasabo	80	2	rural	0.11788297748220745	0.8226994683067487	0.05030251512575629	0.0091150390852876
180	Gasabo	80	2	urban	0.01054355043333562	0.9391539344409081	0.050302515125756286	0.0
181	Gasabo	78	2	rural	0.0072003600180009	0.9424971248562428	0.050302515125756286	0.0
181	Gasabo	78	2	urban	0.007845720112541508	0.9418517647617022	0.050302515125756286	0.0
182	Gasabo	180	2	rural	0.0072003600180009	0.6430497967660919	0.050302515125756286	0.29944732809015095
182	Gasabo	180	2	urban	0.0072003600180009	0.9424971248562428	0.050302515125756286	0.0
183	Gasabo	72	2	rural	0.0072003600180009	0.7606192879165649	0.050302515125756286	0.1818778369396779
183	Gasabo	72	2	urban	0.0072003600180009	0.9424971248562428	0.050302515125756286	0.0
184	Gasabo	69	2	rural	0.0072003600180009	0.729266847137666	0.050302515125756286	0.21323027771857675
184	Gasabo	69	2	urban	0.0072003600180009	0.9424971248562428	0.050302515125756286	0.0
185	Gasabo	90	2	rural	0.4176308308736487	0.532066654000595	0.05030251512575629	0.0
185	Gasabo	90	2	urban	0.2444912818752882	0.7052062029989555	0.050302515125756286	0.0
186	Gasabo	81	2	rural	0.0144014401440144	0.884988498849885	0.1006100610061006	0.0
186	Gasabo	81	2	urban	0.0072003600180009	0.9424971248562428	0.050302515125756286	0.0
187	Gasabo	83	2	rural	0.0144014401440144	0.884988498849885	0.1006100610061006	0.0
187	Gasabo	83	2	urban	0.0072003600180009	0.9424971248562428	0.050302515125756286	0.0
188	Kicukiro	42	3	rural	0.30612244897959184	0.6803775510204082	0.0119	0.0016
188	Kicukiro	42	3	urban	0.008049025884935517	0.9775363120826854	0.012814662032379036	0.0016
189	Kicukiro	258	3	rural	0.2884990253411306	0.6838684210526316	0.026032553606237817	0.0016
189	Kicukiro	258	3	urban	0.16546310832025118	0.8153069073783359	0.017629984301412875	0.0016
190	Kicukiro	253	3	rural	0.5	0.4865	0.0119	0.0016
190	Kicukiro	253	3	urban	0.0	0.9865	0.011900000000000003	0.0016000000000000003
191	Kicukiro	248	3	rural	0.5	0.4865	0.0119	0.0016
191	Kicukiro	248	3	urban	0.010857142857142857	0.9697653061224489	0.017777551020408164	0.0016
192	Kicukiro	243	3	rural	0.0	0.9865	0.011900000000000003	0.0016000000000000003
192	Kicukiro	243	3	urban	0.0	0.9865	0.011900000000000003	0.0016000000000000003
193	Kicukiro	255	3	rural	0.0	0.973	0.0238	0.0032
193	Kicukiro	255	3	urban	0.0	0.9865	0.011900000000000003	0.0016000000000000003
194	Kicukiro	252	3	rural	0.0	0.973	0.0238	0.0032
194	Kicukiro	252	3	urban	0.0	0.9865	0.011900000000000003	0.0016000000000000003
195	Kicukiro	242	3	rural	0.029411764705882353	0.7806176470588235	0.18837058823529412	0.0016
195	Kicukiro	242	3	urban	0.0	0.9781809116809117	0.02021908831908832	0.0016
196	Kicukiro	246	3	rural	0.0	0.973	0.0238	0.0032
196	Kicukiro	246	3	urban	0.0	0.9865	0.011900000000000003	0.0016000000000000003
197	Kicukiro	244	3	rural	0.0	0.973	0.0238	0.0032
197	Kicukiro	244	3	urban	0.0	0.9865	0.011900000000000003	0.0016000000000000003
198	Kicukiro	254	3	rural	0.0	0.973	0.0238	0.0032
198	Kicukiro	254	3	urban	0.0	0.9865	0.011900000000000003	0.0016000000000000003
199	Kicukiro	245	3	rural	0.0	0.973	0.0238	0.0032
199	Kicukiro	245	3	urban	0.0	0.9865	0.011900000000000003	0.0016000000000000003
200	Kicukiro	247	3	rural	0.0	0.973	0.0238	0.0032
200	Kicukiro	247	3	urban	0.0	0.9865	0.011900000000000003	0.0016000000000000003
201	Kicukiro	250	3	rural	0.0	0.973	0.0238	0.0032
201	Kicukiro	250	3	urban	0.0	0.9865	0.011900000000000003	0.0016000000000000003
202	Kicukiro	257	3	rural	0.0	0.973	0.0238	0.0032
202	Kicukiro	257	3	urban	0.0	0.9865	0.011900000000000003	0.0016000000000000003
203	Kicukiro	149	3	rural	0.0	0.973	0.0238	0.0032
203	Kicukiro	149	3	urban	0.0	0.9865	0.011900000000000003	0.0016000000000000003
204	Kicukiro	256	3	rural	0.0	0.9865	0.011900000000000003	0.0016000000000000003
204	Kicukiro	256	3	urban	0.0	0.9865	0.011900000000000003	0.0016000000000000003
205	Kicukiro	249	3	rural	0.0	0.973	0.0238	0.0032
205	Kicukiro	249	3	urban	0.0	0.9865	0.011900000000000003	0.0016000000000000003
206	Kicukiro	251	3	rural	0.0	0.973	0.0238	0.0032
206	Kicukiro	251	3	urban	0.0	0.9865	0.011900000000000003	0.0016000000000000003
207	Kicukiro	259	3	rural	0.12626262626262627	0.5976111111111111	0.2745262626262627	0.0016
207	Kicukiro	259	3	urban	0.007958990961823825	0.9761128423040605	0.014328166734115745	0.0016000000000000003
208	Kicukiro	260	3	rural	0.0	0.9865	0.011900000000000003	0.0016000000000000003
208	Kicukiro	260	3	urban	0.0	0.9865	0.011900000000000003	0.0016000000000000003
209	Nyarugenge	458	1	rural	0.0107	0.91	0.0793	0.0
209	Nyarugenge	458	1	urban	0.009897669319473768	0.9504523306805263	0.03965	0.0
210	Nyarugenge	457	1	rural	0.4861192307692308	0.47423076923076923	0.03965	0.0
210	Nyarugenge	457	1	urban	0.018181644958996622	0.9421683550410034	0.03965	0.0
211	Nyarugenge	452	1	rural	0.00535	0.9550000000000001	0.03965	0.0
211	Nyarugenge	452	1	urban	0.00535	0.9550000000000001	0.03965	0.0
212	Nyarugenge	459	1	rural	0.4661343137254902	0.49421568627450985	0.03965	0.0
212	Nyarugenge	459	1	urban	0.054126399597720413	0.9062236004022797	0.03965	0.0
213	Nyarugenge	460	1	rural	0.0107	0.91	0.0793	0.0
213	Nyarugenge	460	1	urban	0.00535	0.9550000000000001	0.03965	0.0
214	Nyarugenge	454	1	rural	0.0107	0.91	0.0793	0.0
214	Nyarugenge	454	1	urban	0.00669719014626636	0.9536528098537337	0.039650000000000005	0.0
215	Nyarugenge	450	1	rural	0.1879586956521739	0.7723913043478261	0.03965	0.0
215	Nyarugenge	450	1	urban	0.025977703227237442	0.9343722967727626	0.03965	0.0
216	Nyarugenge	456	1	rural	0.0107	0.91	0.0793	0.0
216	Nyarugenge	456	1	urban	0.00535	0.9550000000000001	0.03965	0.0
217	Nyarugenge	455	1	rural	0.0107	0.91	0.0793	0.0
217	Nyarugenge	455	1	urban	0.00535	0.9550000000000001	0.03965	0.0
218	Nyarugenge	461	1	rural	0.00535	0.9550000000000001	0.03965	0.0
218	Nyarugenge	461	1	urban	0.02749650766609881	0.9328534923339012	0.039650000000000005	0.0
219	Nyarugenge	479	1	rural	0.03740128205128205	0.9229487179487179	0.03965	0.0
219	Nyarugenge	479	1	urban	0.04875277777777778	0.9115972222222222	0.03965	0.0
220	Nyarugenge	449	1	rural	0.05234738903394256	0.8880287206266319	0.03965	0.019973890339425586
220	Nyarugenge	449	1	urban	0.12851910785619175	0.8318308921438082	0.03965	0.0
221	Nyarugenge	453	1	rural	0.046721158392434986	0.9136288416075651	0.03965	0.0
221	Nyarugenge	453	1	urban	0.03163138075313807	0.9287186192468619	0.03965	0.0
222	Nyarugenge	451	1	rural	0.1303943419652359	0.8299556580347641	0.03965	0.0
222	Nyarugenge	451	1	urban	0.061715928327030434	0.8986340716729696	0.03965	0.0
223	Nyarugenge	279	1	rural	0.12296517615176153	0.8373848238482385	0.039650000000000005	0.0
223	Nyarugenge	279	1	urban	0.007331351981351981	0.953018648018648	0.03965	0.0
224	Nyarugenge	462	1	rural	0.3628136723910172	0.5975363276089829	0.03965	0.0
224	Nyarugenge	462	1	urban	0.20253309859154928	0.7578169014084507	0.03965	0.0
225	Burera	30	22	rural	0.5147391551886709	0.13733340090204227	0.3409458310218409	0.006981612887446051
225	Burera	30	22	urban	0.01798006781054146	0.27843419295181343	0.6906400904140553	0.012945648823589848
226	Burera	32	22	rural	0.4468792441230823	0.13733340090204227	0.35003650867971187	0.06575084629516356
226	Burera	32	22	urban	0.5156337100288857	0.13733340090204227	0.3406476460751026	0.006385242993969493
227	Burera	36	22	rural	0.0599047022786877	0.5643948351413031	0.36879061538191493	0.006909847198094388
227	Burera	36	22	urban	0.07770823068547479	0.5473944171730628	0.3679994160477381	0.006897936093724338
228	Burera	34	22	rural	0.44597817972952786	0.1992546799203051	0.3482475604790886	0.006519579871078385
228	Burera	34	22	urban	0.5156337100288857	0.13733340090204227	0.3406476460751026	0.006385242993969493
229	Burera	27	22	rural	0.4480915756500893	0.1400262974134642	0.4037821619274606	0.008099965008985898
229	Burera	27	22	urban	0.01798006781054146	0.27843419295181343	0.6906400904140553	0.012945648823589848
230	Burera	31	22	rural	0.4276776758469884	0.20185995854904668	0.3533280024450577	0.017134363158907265
230	Burera	31	22	urban	0.47308089715255913	0.17988621377836872	0.3406476460751026	0.006385242993969493
231	Burera	25	22	rural	0.5150713644597711	0.13749284393325178	0.3410431353945824	0.006392656212394731
231	Burera	25	22	urban	0.01798006781054146	0.27843419295181343	0.6906400904140553	0.012945648823589848
232	Burera	38	22	rural	0.3415532346448532	0.20583546072869005	0.4442834681219396	0.008327836504517166
232	Burera	38	22	urban	0.008868393047179852	0.6440987178837481	0.3406476460751027	0.006385242993969494
233	Burera	28	22	rural	0.5051139497038798	0.14031609084562519	0.3480460378835028	0.006523921566992168
233	Burera	28	22	urban	0.01798006781054146	0.27843419295181343	0.6906400904140553	0.012945648823589848
234	Burera	39	22	rural	0.46929668061102625	0.15916294795477864	0.36503100217104845	0.006509369263146683
234	Burera	39	22	urban	0.01798006781054146	0.27843419295181343	0.6906400904140553	0.012945648823589848
235	Burera	37	22	rural	0.01043358698928153	0.6374501050715425	0.34566980909442596	0.006446498844749985
235	Burera	37	22	urban	0.008872596790939399	0.6417495505682274	0.3429895829513569	0.006388269689476366
236	Burera	26	22	rural	0.4869359504982052	0.15266751678835938	0.3537654049211029	0.006631127792332486
236	Burera	26	22	urban	0.21301337640838325	0.22313598555485264	0.5534760497784943	0.0103745882582699
237	Burera	29	22	rural	0.36262240590113143	0.18071702029796338	0.4482582326357601	0.00840234116514516
237	Burera	29	22	urban	0.01798006781054146	0.27843419295181343	0.6906400904140553	0.012945648823589848
238	Burera	35	22	rural	0.2640549694758025	0.3857952556572403	0.34370718263079525	0.0064425922361618865
238	Burera	35	22	urban	0.5156337100288857	0.13733340090204227	0.3406476460751026	0.006385242993969493
239	Burera	33	22	rural	0.4577115541043037	0.14224326284155206	0.3628142680288755	0.037230915025268825
239	Burera	33	22	urban	0.01798006781054146	0.27843419295181343	0.6906400904140553	0.012945648823589848
240	Burera	148	22	rural	0.4656932428106086	0.1514931274307649	0.37577003785594154	0.007043591902685009
240	Burera	148	22	urban	0.1963085969960472	0.22787232707059135	0.5652242740105221	0.010594801922839302
241	Gakenke	50	20	rural	0.16451018291601893	0.024505183788878417	0.7195090861173877	0.09147554717771494
241	Gakenke	50	20	urban	0.20641899318531545	0.05143987689602111	0.550120905693559	0.19202022422510442
242	Gakenke	48	20	rural	0.3901236069306362	0.024505183788878417	0.4938956621027704	0.09147554717771494
242	Gakenke	48	20	urban	0.20641899318531545	0.05143987689602111	0.550120905693559	0.19202022422510442
243	Gakenke	43	20	rural	0.5335937867827142	0.024505183788878417	0.3504254822506924	0.09147554717771494
243	Gakenke	43	20	urban	0.6219499424023458	0.024505183788878417	0.2620693266310608	0.09147554717771494
244	Gakenke	53	20	rural	0.43887648880920443	0.12811026365658426	0.32120397779923066	0.11180926973498065
244	Gakenke	53	20	urban	0.11034630614222816	0.4929240564390686	0.2940805443247348	0.10264909309396837
245	Gakenke	54	20	rural	0.5623936781003713	0.027134820948025398	0.3101564441589115	0.10031505679269172
245	Gakenke	54	20	urban	0.20641899318531545	0.05143987689602111	0.550120905693559	0.19202022422510442
246	Gakenke	46	20	rural	0.4377007303523007	0.02527690823725557	0.44554681423272874	0.09147554717771494
246	Gakenke	46	20	urban	0.20641899318531545	0.05143987689602111	0.550120905693559	0.19202022422510442
247	Gakenke	45	20	rural	0.4173022791372391	0.05167533948289309	0.4395468342021529	0.09147554717771494
247	Gakenke	45	20	urban	0.6219499424023458	0.024505183788878417	0.2620693266310608	0.09147554717771494
248	Gakenke	64	20	rural	0.10510327329299805	0.024505183788878417	0.26335298284244096	0.6070385600756825
248	Gakenke	64	20	urban	0.09833490417844801	0.024505183788878417	0.2620693266310608	0.6150905854016128
249	Gakenke	60	20	rural	0.18415876689401187	0.02454180347264973	0.4040520174435209	0.3872474121898175
249	Gakenke	60	20	urban	0.20641899318531545	0.05143987689602111	0.550120905693559	0.19202022422510442
250	Gakenke	65	20	rural	0.30830304272549536	0.024505183788878417	0.2620693266310608	0.40512244685456544
250	Gakenke	65	20	urban	0.09833490417844801	0.024505183788878417	0.2620693266310608	0.6150905854016128
251	Gakenke	63	20	rural	0.5068995793323889	0.024505183788878417	0.265353244474593	0.2032419924041395
251	Gakenke	63	20	urban	0.6219499424023458	0.024505183788878417	0.2620693266310608	0.09147554717771494
252	Gakenke	44	20	rural	0.12661206639165665	0.024505183788878417	0.2620693266310608	0.5868134231884041
252	Gakenke	44	20	urban	0.20641899318531545	0.05143987689602111	0.550120905693559	0.19202022422510442
253	Gakenke	61	20	rural	0.28363442441260134	0.22021502244653118	0.37186045166706827	0.12429010147379914
253	Gakenke	61	20	urban	0.11314616218821545	0.4800578382937703	0.30154235450054223	0.10525364501747199
254	Gakenke	62	20	rural	0.2766171241416906	0.024505183788878417	0.5210293923629402	0.17784829970649085
254	Gakenke	62	20	urban	0.20641899318531545	0.05143987689602111	0.550120905693559	0.19202022422510442
255	Gakenke	59	20	rural	0.6219499424023458	0.024505183788878417	0.2620693266310608	0.09147554717771494
255	Gakenke	59	20	urban	0.20641899318531545	0.05143987689602111	0.550120905693559	0.19202022422510442
256	Gakenke	49	20	rural	0.4476766105185341	0.024505183788878417	0.43634265851487253	0.09147554717771494
256	Gakenke	49	20	urban	0.6219499424023458	0.024505183788878417	0.2620693266310608	0.09147554717771494
257	Gakenke	52	20	rural	0.5986019887696731	0.025986132742552636	0.27790725294118784	0.09750462554658645
257	Gakenke	52	20	urban	0.20641899318531545	0.05143987689602111	0.550120905693559	0.19202022422510442
258	Gakenke	58	20	rural	0.3892783475924837	0.10819469942372714	0.37250405801005115	0.13002289497373815
258	Gakenke	58	20	urban	0.20641899318531545	0.05143987689602111	0.550120905693559	0.19202022422510442
259	Gakenke	57	20	rural	0.2881444001466392	0.19679665997935541	0.39812908423596804	0.11692985563803722
259	Gakenke	57	20	urban	0.20641899318531545	0.05143987689602111	0.550120905693559	0.19202022422510442
260	Gakenke	66	20	rural	0.5543960736784438	0.026813886736002265	0.2936181531551275	0.12517188643042637
260	Gakenke	66	20	urban	0.6219499424023458	0.024505183788878417	0.2620693266310608	0.09147554717771494
261	Gakenke	51	20	rural	0.6151680133890266	0.024905229819975106	0.2669578753903647	0.09296888140063356
261	Gakenke	51	20	urban	0.20641899318531545	0.05143987689602111	0.550120905693559	0.19202022422510442
262	Gakenke	55	20	rural	0.6219499424023458	0.024505183788878417	0.2620693266310608	0.09147554717771494
262	Gakenke	55	20	urban	0.20641899318531545	0.05143987689602111	0.550120905693559	0.19202022422510442
263	Gakenke	47	20	rural	0.42051390220176416	0.09689162533371187	0.391118925286809	0.09147554717771494
263	Gakenke	47	20	urban	0.6219499424023458	0.024505183788878417	0.2620693266310608	0.09147554717771494
264	Gakenke	56	20	rural	0.09833490417844801	0.024505183788878417	0.2620693266310608	0.6150905854016128
264	Gakenke	56	20	urban	0.09833490417844801	0.024505183788878417	0.2620693266310608	0.6150905854016128
265	Gicumbi	146	23	rural	0.5740530275438197	0.10841651491008422	0.2576	0.059930457546096064
265	Gicumbi	146	23	urban	0.1843	0.2075	0.5152	0.093
266	Gicumbi	138	23	rural	0.5909473541791942	0.10495264582080577	0.2576	0.0465
266	Gicumbi	138	23	urban	0.1843	0.2075	0.5152	0.093
267	Gicumbi	143	23	rural	0.4471437965260546	0.16175248138957815	0.2576	0.13350372208436723
267	Gicumbi	143	23	urban	0.1843	0.2075	0.5152	0.093
268	Gicumbi	145	23	rural	0.10880360501567399	0.1783973354231975	0.34449263322884016	0.36830642633228844
268	Gicumbi	145	23	urban	0.1843	0.2075	0.5152	0.093
269	Gicumbi	130	23	rural	0.40338104600359803	0.24060427910562837	0.25849951169365204	0.09751516319712156
269	Gicumbi	130	23	urban	0.09215	0.60375	0.2576	0.0465
270	Gicumbi	141	23	rural	0.09215	0.10375	0.39052726621282696	0.413572733787173
270	Gicumbi	141	23	urban	0.1843	0.2075	0.5152	0.093
271	Gicumbi	140	23	rural	0.09882741192723923	0.10754921713101542	0.7283575408703661	0.06526583007137923
271	Gicumbi	140	23	urban	0.1843	0.2075	0.5152	0.093
272	Gicumbi	129	23	rural	0.3117197796432319	0.20107423924449108	0.29944155299055614	0.1877644281217209
272	Gicumbi	129	23	urban	0.4653894366197183	0.2305105633802817	0.2576	0.0465
273	Gicumbi	131	23	rural	0.22414208443271766	0.2823779683377309	0.43926226912928756	0.05421767810026385
273	Gicumbi	131	23	urban	0.1843	0.2075	0.5152	0.093
274	Gicumbi	147	23	rural	0.158452560488607	0.537447439511393	0.2576	0.0465
274	Gicumbi	147	23	urban	0.13425732471602037	0.5616426752839796	0.2576	0.0465
275	Gicumbi	134	23	rural	0.25665929630501294	0.30120822546481524	0.2576	0.18453247823017183
275	Gicumbi	134	23	urban	0.1843	0.2075	0.5152	0.093
276	Gicumbi	137	23	rural	0.26553470657972733	0.10789937759336099	0.26293491404860697	0.36363100177830465
276	Gicumbi	137	23	urban	0.1843	0.2075	0.5152	0.093
277	Gicumbi	125	23	rural	0.5211262663832802	0.17450805880269216	0.2578656748140276	0.0465
277	Gicumbi	125	23	urban	0.1843	0.2075	0.5152	0.093
278	Gicumbi	126	23	rural	0.5551800833635375	0.1407199166364625	0.2576	0.0465
278	Gicumbi	126	23	urban	0.1843	0.2075	0.5152	0.093
279	Gicumbi	124	23	rural	0.5880040630182422	0.10789593698175787	0.2576	0.0465
279	Gicumbi	124	23	urban	0.1843	0.2075	0.5152	0.093
280	Gicumbi	135	23	rural	0.5917295227583307	0.10375	0.25802047724166927	0.0465
280	Gicumbi	135	23	urban	0.1843	0.2075	0.5152	0.093
281	Gicumbi	128	23	rural	0.17229354066985647	0.5236064593301435	0.2576	0.0465
281	Gicumbi	128	23	urban	0.1843	0.2075	0.5152	0.093
282	Gicumbi	139	23	rural	0.5437725961538462	0.10525240384615385	0.30447500000000005	0.04650000000000001
282	Gicumbi	139	23	urban	0.1843	0.2075	0.5152	0.093
283	Gicumbi	127	23	rural	0.59215	0.10375	0.2576	0.0465
283	Gicumbi	127	23	urban	0.1843	0.2075	0.5152	0.093
284	Gicumbi	142	23	rural	0.41456323386312033	0.1666757216996432	0.2576	0.16116104443723644
284	Gicumbi	142	23	urban	0.1843	0.2075	0.5152	0.093
285	Gicumbi	144	23	rural	0.3449934940855323	0.10420495905368517	0.2576	0.29320154686078254
285	Gicumbi	144	23	urban	0.1843	0.2075	0.5152	0.093
286	Gicumbi	133	23	rural	0.15241217961260028	0.2824821463510076	0.2576	0.30750567403639206
286	Gicumbi	133	23	urban	0.1843	0.2075	0.5152	0.093
287	Gicumbi	136	23	rural	0.14060679012345678	0.12905864197530864	0.2576	0.4727345679012346
287	Gicumbi	136	23	urban	0.1843	0.2075	0.5152	0.093
288	Gicumbi	132	23	rural	0.3313415641476274	0.10480448154657293	0.2576	0.30625395430579966
288	Gicumbi	132	23	urban	0.1843	0.2075	0.5152	0.093
289	Musanze	311	21	rural	0.14419405064986732	0.568451205275494	0.2836931590767644	0.003661584997874242
289	Musanze	311	21	urban	0.10131811048003898	0.6437276595632162	0.2516849411528015	0.0032692888039432652
290	Musanze	316	21	rural	0.0005261166404800877	0.7445196534027752	0.2516849411528015	0.0032692888039432652
290	Musanze	316	21	urban	0.000901375462901369	0.7441443945803539	0.2516849411528015	0.0032692888039432652
291	Musanze	314	21	rural	0.34460922303846725	0.3821413663212836	0.2699801218363059	0.0032692888039432652
291	Musanze	314	21	urban	0.046738268986598545	0.558092694096861	0.39189974811259715	0.0032692888039432652
292	Musanze	301	21	rural	0.0014436495645779677	0.7436021204786772	0.2516849411528015	0.0032692888039432652
292	Musanze	301	21	urban	0.0	0.7450457700432552	0.2516849411528015	0.0032692888039432652
293	Musanze	40	21	rural	0.44993535704855303	0.29339827982326	0.2533751195686423	0.003291243559544714
