DemandArea_Id	Region	ElArea_Id	LpgArea_Id	SocClust_Id	Area_Type	Electricity_Demand	CookingHeating_Demand
282	Gicumbi	139	23	4	rural	116916.52499999365	5831796.266999802
282	Gicumbi	139	23	1	rural	3261682.5	169433.631
282	Gicumbi	139	23	2	rural	62092.5	18218.670000000002
283	Gicumbi	127	23	4	rural	19066.049999999992	951014.5739999965
283	Gicumbi	127	23	3	rural	6026.624999999988	300608.0550000004
283	Gicumbi	127	23	5	rural	34406.550000000025	202227.23699999985
283	Gicumbi	127	23	1	rural	43830.0	21862.404000000002
284	Gicumbi	142	23	4	rural	70529.77500000104	3518025.177000111
284	Gicumbi	142	23	3	rural	29402.625000000404	1466602.9350000145
284	Gicumbi	142	23	5	rural	112862.24999999952	655872.1200000024
284	Gicumbi	142	23	1	rural	241065.0	120243.222
284	Gicumbi	142	23	2	rural	2341252.5	196761.63600000003
285	Gicumbi	144	23	3	rural	47080.725000001104	2348386.563000056
285	Gicumbi	144	23	4	rural	97923.52499999668	4884425.426999999
285	Gicumbi	144	23	5	rural	135946.04999999946	794334.0120000006
285	Gicumbi	144	23	1	rural	410906.25	204960.0375
285	Gicumbi	144	23	2	rural	3071752.5	927330.3030000001
286	Gicumbi	133	23	4	rural	113154.44999999425	5644143.965999841
286	Gicumbi	133	23	5	rural	174370.3500000005	1025711.1209999975
286	Gicumbi	133	23	3	rural	53910.90000000138	2689075.692000072
286	Gicumbi	133	23	2	rural	204540.0	71052.81300000001
286	Gicumbi	133	23	1	rural	268458.75	133907.22449999998
287	Gicumbi	136	23	4	rural	35100.52500000063	1750814.1870000279
287	Gicumbi	136	23	3	rural	18006.82499999995	898180.4309999974
287	Gicumbi	136	23	5	rural	56759.84999999988	327936.0600000006
287	Gicumbi	136	23	1	rural	76702.5	38259.207
287	Gicumbi	136	23	2	rural	54787.5	18218.670000000002
288	Gicumbi	132	23	3	rural	18043.34999999995	900002.2979999974
288	Gicumbi	132	23	4	rural	69689.70000000118	3476122.236000109
288	Gicumbi	132	23	5	rural	155231.24999999997	892714.8299999993
288	Gicumbi	132	23	1	rural	153405.0	76518.41399999999
289	Musanze	311	21	4	rural	134046.74999999092	6686251.889999623
289	Musanze	311	21	5	rural	408568.65000000637	2362961.499000046
289	Musanze	311	21	3	rural	27795.52500000034	1386440.7870000107
289	Musanze	311	21	1	rural	341508.75	498280.62450000015
289	Musanze	311	21	9	urban	158518.49999998702	7906902.779999369
289	Musanze	311	21	8	urban	61179.375000001666	3051627.225000089
289	Musanze	311	21	10	urban	671037.2999999954	3842317.5030001123
289	Musanze	311	21	2	rural	54787.5	54656.01
289	Musanze	311	21	6	urban	345161.25	598483.3095
289	Musanze	311	21	7	urban	282703.5	153036.828
290	Musanze	316	21	8	urban	13185.524999999918	657693.9870000015
290	Musanze	316	21	9	urban	24544.80000000021	1224294.624000003
290	Musanze	316	21	10	urban	27174.60000000003	158502.4289999999
290	Musanze	316	21	5	rural	61873.34999999988	357085.93200000096
290	Musanze	316	21	4	rural	41419.35000000088	2065997.1780000427
290	Musanze	316	21	3	rural	21878.475000000104	1091298.3329999968
290	Musanze	316	21	6	urban	49308.75	24595.2045
290	Musanze	316	21	7	urban	730500.0	145749.36000000002
290	Musanze	316	21	1	rural	1510308.75	24595.2045
291	Musanze	314	21	9	urban	21184.500000000076	1056682.8599999952
291	Musanze	314	21	10	urban	51427.1999999999	298786.18800000014
291	Musanze	314	21	4	rural	83496.14999999898	4164787.9620001414
291	Musanze	314	21	3	rural	20746.20000000006	1034820.4559999951
291	Musanze	314	21	5	rural	175393.0500000006	1007492.4509999979
291	Musanze	314	21	8	urban	7816.34999999997	389879.53800000175
291	Musanze	314	21	6	urban	76702.5	38259.207
291	Musanze	314	21	1	rural	213671.25	106579.2195
291	Musanze	314	21	7	urban	54787.5	18218.670000000002
292	Musanze	301	21	5	rural	107602.6499999996	606681.7110000015
292	Musanze	301	21	4	rural	42880.35000000094	2138871.858000046
292	Musanze	301	21	3	rural	10117.424999999948	504657.1590000035
292	Musanze	301	21	8	urban	16144.049999999888	805265.213999999
292	Musanze	301	21	9	urban	52486.42500000132	2618022.8790000686
292	Musanze	301	21	10	urban	157934.10000000024	894536.6969999997
292	Musanze	301	21	6	urban	60266.25	30060.805500000002
292	Musanze	301	21	2	rural	1461000.0	291498.72000000003
292	Musanze	301	21	1	rural	82181.25	40992.0075
293	Musanze	40	21	7	urban	4857825.0	4192115.9669999992
293	Musanze	40	21	9	urban	187811.54999998235	9368040.113999564
293	Musanze	40	21	8	urban	59024.40000000158	2944137.072000084
293	Musanze	40	21	10	urban	2344028.399999983	12483432.683999995
293	Musanze	40	21	6	urban	13574516.25	10454783.779499993
293	Musanze	40	21	4	rural	7670.249999999972	382592.07000000164
293	Musanze	40	21	5	rural	59243.54999999995	324292.32600000023
293	Musanze	40	21	3	rural	803.5499999999997	40081.07399999998
294	Musanze	308	21	8	urban	89961.07499999795	4487258.421000082
294	Musanze	308	21	7	urban	2736453.0	2521463.927999999
294	Musanze	308	21	6	urban	15044647.5	7143540.507
294	Musanze	308	21	9	urban	204138.22499997975	10182414.66299981
294	Musanze	308	21	10	urban	1874462.9999999478	10031199.701999895
294	Musanze	308	21	4	rural	11286.224999999937	562956.9030000031
294	Musanze	308	21	5	rural	72392.54999999983	400810.74000000133
294	Musanze	308	21	3	rural	2410.650000000003	120243.2219999999
294	Musanze	308	21	1	rural	21915.0	10931.202000000001
295	Musanze	310	21	10	urban	427999.95000000444	2350208.4300000397
295	Musanze	310	21	9	urban	89047.94999999809	4441711.746000092
295	Musanze	310	21	8	urban	34625.70000000061	1727129.9160000267
295	Musanze	310	21	6	urban	213671.25	106579.2195
295	Musanze	310	21	4	rural	88792.27499999813	4428958.677000094
295	Musanze	310	21	1	rural	98617.5	49190.40900000001
295	Musanze	310	21	5	rural	412659.4500000045	2284621.2180000367
295	Musanze	310	21	3	rural	17751.14999999994	885427.3619999976
295	Musanze	310	21	7	urban	69397.5	54656.01
295	Musanze	310	21	2	rural	1515787.5	54656.01
296	Musanze	306	21	8	urban	219.15	10931.202
296	Musanze	306	21	10	urban	2264.55	12753.069
296	Musanze	306	21	9	urban	1168.8	58299.74399999996
296	Musanze	306	21	3	rural	23960.400000000187	1195144.7520000017
296	Musanze	306	21	5	rural	149460.30000000008	874496.1599999975
296	Musanze	306	21	4	rural	83897.92499999891	4184828.4990001423
296	Musanze	306	21	1	rural	169841.25	84716.81550000001
297	Musanze	307	21	9	urban	81706.42499999926	4075516.479000137
297	Musanze	307	21	8	urban	37292.025000000714	1860126.207000033
297	Musanze	307	21	10	urban	466132.05000000395	2530573.2630000403
297	Musanze	307	21	5	rural	162828.45000000016	879961.7610000002
297	Musanze	307	21	4	rural	47993.85000000114	2393933.238000058
297	Musanze	307	21	2	rural	730.5	14574.936
297	Musanze	307	21	3	rural	8948.62499999996	446357.4150000026
297	Musanze	307	21	6	urban	169841.25	84716.81550000001
297	Musanze	307	21	7	urban	215497.5	216802.173
297	Musanze	307	21	1	rural	93138.75	46457.6085
298	Musanze	305	21	10	urban	11322.750000000007	63765.34499999997
298	Musanze	305	21	9	urban	1716.6750000000013	85627.74899999994
298	Musanze	305	21	8	urban	438.2999999999999	21862.403999999995
298	Musanze	305	21	4	rural	200083.9499999804	9980187.42599975
298	Musanze	305	21	3	rural	67644.3000000015	3374097.684000104
298	Musanze	305	21	5	rural	294318.45000000467	1770854.724000025
298	Musanze	305	21	1	rural	651971.25	325203.25950000016
298	Musanze	305	21	2	rural	1603447.5	52834.14300000001
299	Musanze	315	21	10	urban	139379.39999999967	797977.7460000002
299	Musanze	315	21	9	urban	49820.10000000121	2485026.5880000624
299	Musanze	315	21	8	urban	21768.9000000001	1085832.7319999966
299	Musanze	315	21	4	rural	115418.99999999389	5757099.719999817
299	Musanze	315	21	5	rural	739631.2499999794	4077338.346000113
299	Musanze	315	21	6	urban	136968.75	68320.01250000001
299	Musanze	315	21	3	rural	15997.94999999989	797977.7459999991
299	Musanze	315	21	1	rural	191756.25	95648.01749999999
300	Musanze	304	21	5	rural	174370.35000000076	1025711.1209999961
300	Musanze	304	21	4	rural	135471.2249999907	6757304.702999609
300	Musanze	304	21	3	rural	37693.80000000073	1880166.744000034
300	Musanze	304	21	8	urban	20636.625000000055	1029354.8549999952
300	Musanze	304	21	9	urban	35356.20000000064	1763567.2560000285
300	Musanze	304	21	10	urban	68155.64999999982	404454.4740000015
300	Musanze	304	21	6	urban	54787.5	27328.005000000005
300	Musanze	304	21	1	rural	306810.0	153036.828
300	Musanze	304	21	2	rural	62092.5	18218.670000000002
301	Musanze	303	21	3	rural	12308.924999999927	613969.1790000022
301	Musanze	303	21	5	rural	241357.20000000123	1313566.1070000064
301	Musanze	303	21	4	rural	39520.0500000008	1971260.0940000382
301	Musanze	303	21	9	urban	30169.650000000434	1504862.1420000163
301	Musanze	303	21	8	urban	2301.0750000000025	114777.62099999991
301	Musanze	303	21	10	urban	585130.4999999999	3164582.97900007
301	Musanze	303	21	7	urban	48943.5	45546.675
301	Musanze	303	21	6	urban	67571.25	175810.1655
301	Musanze	303	21	1	rural	38351.25	19129.6035
302	Musanze	309	21	5	rural	57490.34999999988	318826.72500000044
302	Musanze	309	21	10	urban	311631.30000000406	1738061.1180000217
302	Musanze	309	21	9	urban	86089.42499999856	4294140.519000122
302	Musanze	309	21	4	rural	18116.399999999954	903646.0319999973
302	Musanze	309	21	8	urban	41346.300000000876	2062353.4440000425
302	Musanze	309	21	6	urban	153405.0	76518.414
302	Musanze	309	21	3	rural	8802.524999999961	439069.9470000025
302	Musanze	309	21	1	rural	1587011.25	62854.41150000001
302	Musanze	309	21	2	rural	87660.0	71052.81300000001
303	Musanze	312	21	5	rural	325583.850000004	1834620.069000027
303	Musanze	312	21	4	rural	127143.52499999202	6341919.026999695
303	Musanze	312	21	3	rural	39264.37500000079	1958507.0250000376
303	Musanze	312	21	2	rural	116880.0	72874.68000000001
303	Musanze	312	21	1	rural	1641798.75	90182.4165
303	Musanze	312	21	9	urban	1643.6250000000011	81984.01499999994
303	Musanze	312	21	10	urban	5040.449999999999	27328.00499999999
303	Musanze	312	21	8	urban	292.2	14574.936
304	Musanze	313	21	4	rural	108187.04999999504	5396370.053999892
304	Musanze	313	21	5	rural	312873.1500000039	1823688.8670000227
304	Musanze	313	21	3	rural	21695.850000000097	1082188.9979999964
304	Musanze	313	21	1	rural	1680150.0	109312.02
304	Musanze	313	21	9	urban	913.1249999999997	45546.674999999974
304	Musanze	313	21	8	urban	840.0749999999997	41902.94099999998
304	Musanze	313	21	10	urban	2775.9	14574.936
304	Musanze	313	21	2	rural	116880.0	72874.68000000001
304	Musanze	313	21	6	urban	27393.75	13664.0025
305	Musanze	302	21	4	rural	113264.02499999423	5649609.56699984
305	Musanze	302	21	9	urban	100699.42499999623	5022887.31899997
305	Musanze	302	21	3	rural	19175.624999999996	956480.1749999964
305	Musanze	302	21	8	urban	46715.47500000109	2330167.893000055
305	Musanze	302	21	5	rural	387895.50000000413	2191706.0010000314
305	Musanze	302	21	10	urban	214401.75000000195	1220650.8900000043
305	Musanze	302	21	6	urban	1683802.5	275101.917
305	Musanze	302	21	7	urban	149752.5	89271.48300000001
305	Musanze	302	21	1	rural	3048011.25	62854.41150000001
305	Musanze	302	21	2	rural	730500.0	291498.72000000003
306	Rulindo	525	19	4	rural	188213.3249999823	9388080.65099957
306	Rulindo	525	19	5	rural	476724.300000008	2734622.3670000616
306	Rulindo	525	19	3	rural	64430.100000001796	3213773.3880000967
306	Rulindo	525	19	2	rural	1040962.5	411741.94200000004
306	Rulindo	525	19	1	rural	527786.25	405365.4075000001
307	Rulindo	515	19	3	rural	42515.10000000092	2120653.1880000453
307	Rulindo	515	19	4	rural	157897.57499998712	7875931.040999375
307	Rulindo	515	19	5	rural	425516.2500000068	2446767.3810000494
307	Rulindo	515	19	1	rural	378033.75	188563.2345
307	Rulindo	515	19	2	rural	1636320.0	397167.00600000005
307	Rulindo	515	19	8	urban	9606.074999999953	479151.0210000031
307	Rulindo	515	19	9	urban	12053.249999999929	601216.1100000024
307	Rulindo	515	19	10	urban	16436.25000000001	98380.81799999993
307	Rulindo	515	19	7	urban	54787.5	18218.670000000002
308	Rulindo	530	19	4	rural	92444.77499999755	4611145.377000056
308	Rulindo	530	19	3	rural	35575.350000000646	1774498.458000029
308	Rulindo	530	19	5	rural	167503.65000000046	969233.2439999984
308	Rulindo	530	19	1	rural	246543.75	122976.02249999999
308	Rulindo	530	19	2	rural	32872.5	16396.803000000004
309	Rulindo	527	19	4	rural	20746.20000000006	1034820.4559999951
309	Rulindo	527	19	3	rural	5186.5499999999965	258705.1139999998
309	Rulindo	527	19	5	rural	45290.999999999985	260526.9809999998
310	Rulindo	529	19	4	rural	40981.05000000086	2044134.7740000417
310	Rulindo	529	19	3	rural	17203.274999999918	858099.3569999981
310	Rulindo	529	19	5	rural	94234.49999999974	530163.2970000025
310	Rulindo	529	19	1	rural	87660.0	43724.808000000005
311	Rulindo	518	19	4	rural	138137.54999999027	6890300.993999581
311	Rulindo	518	19	3	rural	56285.02500000147	2807497.0470000776
311	Rulindo	518	19	5	rural	210822.3000000013	1207897.8210000026
311	Rulindo	518	19	2	rural	1603447.5	490082.22300000006
311	Rulindo	518	19	1	rural	597183.75	789779.3445000001
312	Rulindo	528	19	4	rural	32434.200000000525	1617817.8960000216
312	Rulindo	528	19	5	rural	89340.14999999973	511944.62700000266
312	Rulindo	528	19	3	rural	8583.374999999964	428138.7450000023
312	Rulindo	528	19	1	rural	76702.5	38259.207
312	Rulindo	528	19	2	rural	763372.5	162146.16300000003
312	Rulindo	528	19	9	urban	5515.274999999993	275101.917
312	Rulindo	528	19	8	urban	1424.4750000000006	71052.81299999995
312	Rulindo	528	19	10	urban	15194.40000000001	89271.48299999993
312	Rulindo	528	19	6	urban	27393.75	13664.0025
313	Rulindo	519	19	3	rural	38424.30000000076	1916604.0840000357
313	Rulindo	519	19	4	rural	91312.49999999773	4554667.500000068
313	Rulindo	519	19	5	rural	145661.69999999972	850811.8889999995
313	Rulindo	519	19	1	rural	345161.25	172166.43149999998
313	Rulindo	519	19	2	rural	785287.5	309717.39
314	Rulindo	524	19	4	rural	51902.0250000013	2588873.0070000673
314	Rulindo	524	19	3	rural	12710.699999999923	634009.7160000019
314	Rulindo	524	19	5	rural	106141.64999999966	603037.9770000017
314	Rulindo	524	19	2	rural	1515787.5	54656.01
314	Rulindo	524	19	1	rural	98617.5	49190.40900000001
315	Rulindo	516	19	4	rural	37949.47500000074	1892919.8130000345
315	Rulindo	516	19	5	rural	71223.74999999981	409920.0750000015
315	Rulindo	516	19	3	rural	12235.874999999927	610325.4450000023
315	Rulindo	516	19	1	rural	542396.25	106579.21949999999
316	Rulindo	517	19	4	rural	95622.44999999704	4769647.806000023
316	Rulindo	517	19	3	rural	41821.125000000895	2086037.7150000436
316	Rulindo	517	19	5	rural	145442.5499999998	823483.8840000009
316	Rulindo	517	19	1	rural	1871906.25	204960.03749999998
316	Rulindo	517	19	2	rural	54787.5	18218.670000000002
317	Rulindo	521	19	4	rural	55371.900000001435	2761950.3720000754
317	Rulindo	521	19	3	rural	25859.700000000263	1289881.8360000062
317	Rulindo	521	19	5	rural	93211.79999999977	521053.96200000227
317	Rulindo	521	19	1	rural	136968.75	68320.01250000001
317	Rulindo	521	19	2	rural	62092.5	18218.670000000002
318	Rulindo	531	19	4	rural	3177.6750000000047	158502.4289999999
318	Rulindo	531	19	3	rural	693.9749999999998	34615.47299999998
318	Rulindo	531	19	5	rural	6355.349999999999	32793.606
319	Rulindo	520	19	4	rural	67790.40000000148	3381385.1520001045
319	Rulindo	520	19	5	rural	198769.05000000104	1104051.4020000007
319	Rulindo	520	19	3	rural	32945.55000000054	1643324.0340000228
319	Rulindo	520	19	9	urban	11322.749999999936	564778.770000003
319	Rulindo	520	19	10	urban	28854.750000000025	162146.16299999988
319	Rulindo	520	19	8	urban	4711.725000000001	235020.84299999982
319	Rulindo	520	19	6	urban	54787.5	27328.005
319	Rulindo	520	19	7	urban	7305.0	0.0
319	Rulindo	520	19	2	rural	109575.0	36437.340000000004
319	Rulindo	520	19	1	rural	115053.75	57388.81050000001
320	Rulindo	522	19	4	rural	1497.5250000000008	74696.54699999995
320	Rulindo	522	19	5	rural	3141.15	18218.67
320	Rulindo	522	19	3	rural	1862.7750000000017	92915.21699999993
321	Rulindo	526	19	3	rural	146.1	7287.468
321	Rulindo	526	19	4	rural	292.2	14574.936
321	Rulindo	526	19	5	rural	292.2	1821.867
322	Rulindo	523	19	3	rural	840.0749999999997	41902.94099999998
322	Rulindo	523	19	5	rural	3725.5499999999993	21862.403999999995
322	Rulindo	523	19	4	rural	2702.8500000000035	134818.1579999999
323	Karongi	214	12	5	rural	389721.7500000058	2220855.873000036
323	Karongi	214	12	4	rural	124367.62499999246	6203457.134999724
323	Karongi	214	12	3	rural	41127.15000000087	2051422.242000042
323	Karongi	214	12	2	rural	851032.5	400810.74
323	Karongi	214	12	9	urban	36342.37500000068	1812757.6650000308
323	Karongi	214	12	10	urban	195847.05000000048	1080367.1310000012
323	Karongi	214	12	8	urban	22061.10000000011	1100407.6679999973
323	Karongi	214	12	1	rural	197235.0	98380.818
323	Karongi	214	12	7	urban	1140310.5	411741.94200000004
323	Karongi	214	12	6	urban	3011486.25	613058.2455
324	Karongi	213	12	5	rural	167941.9500000005	1002026.8499999971
324	Karongi	213	12	4	rural	108771.44999999495	5425519.925999886
324	Karongi	213	12	3	rural	47519.02500000112	2370248.967000057
324	Karongi	213	12	2	rural	3871650.0	510122.7600000001
324	Karongi	213	12	1	rural	438300.0	218624.03999999998
324	Karongi	213	12	9	urban	1241.8500000000001	61943.47799999996
324	Karongi	213	12	10	urban	5697.899999999999	32793.60599999999
324	Karongi	213	12	8	urban	767.0249999999997	38259.20699999998
324	Karongi	213	12	7	urban	87660.0	34615.473000000005
324	Karongi	213	12	6	urban	38351.25	19129.6035
325	Karongi	215	12	5	rural	168234.15000000052	987451.9139999982
325	Karongi	215	12	4	rural	85395.44999999867	4259525.04600013
325	Karongi	215	12	3	rural	39848.77500000082	1987656.897000039
325	Karongi	215	12	2	rural	843727.5	400810.74
325	Karongi	215	12	1	rural	158883.75	79251.2145
325	Karongi	215	12	8	urban	1497.5250000000008	74696.54699999995
325	Karongi	215	12	10	urban	8839.05	51012.275999999976
325	Karongi	215	12	9	urban	2008.875000000002	100202.68499999992
325	Karongi	215	12	7	urban	7305.0	0.0
326	Karongi	207	12	4	rural	41419.35000000088	2065997.1780000427
326	Karongi	207	12	3	rural	13222.049999999917	659515.8540000014
326	Karongi	207	12	5	rural	154646.8500000001	872674.2929999998
326	Karongi	207	12	8	urban	14573.474999999904	726924.9330000003
326	Karongi	207	12	9	urban	20746.20000000006	1034820.4559999951
326	Karongi	207	12	10	urban	101393.39999999967	561135.0360000028
326	Karongi	207	12	6	urban	169841.25	84716.8155
326	Karongi	207	12	7	urban	883905.0	182186.70000000004
326	Karongi	207	12	1	rural	131490.0	65587.212
326	Karongi	207	12	2	rural	730500.0	291498.72000000003
327	Karongi	217	12	4	rural	78236.54999999981	3902439.114000129
327	Karongi	217	12	3	rural	35867.55000000066	1789073.3940000297
327	Karongi	217	12	5	rural	110159.39999999944	648584.6520000014
327	Karongi	217	12	1	rural	87660.0	43724.808000000005
327	Karongi	217	12	9	urban	1424.4750000000006	71052.81299999995
327	Karongi	217	12	8	urban	547.8749999999999	27328.00499999999
327	Karongi	217	12	10	urban	3506.399999999999	21862.403999999995
327	Karongi	217	12	6	urban	60266.25	30060.805500000002
327	Karongi	217	12	7	urban	54787.5	18218.670000000002
327	Karongi	217	12	2	rural	55518.0	32793.606
328	Karongi	209	12	4	rural	59353.12500000159	2960533.8750000848
328	Karongi	209	12	5	rural	98106.14999999957	577531.8390000025
328	Karongi	209	12	3	rural	30571.42500000045	1524902.6790000172
328	Karongi	209	12	1	rural	157057.5	242308.31100000002
328	Karongi	209	12	9	urban	4163.850000000007	207692.83799999984
328	Karongi	209	12	8	urban	1972.350000000002	98380.81799999993
328	Karongi	209	12	10	urban	13733.400000000009	80162.14799999994
328	Karongi	209	12	6	urban	10957.5	5465.601000000001
328	Karongi	209	12	7	urban	730500.0	145749.36000000002
329	Karongi	241	12	5	rural	462698.7000000067	2636241.5490000537
329	Karongi	241	12	4	rural	124550.24999999243	6212566.469999722
329	Karongi	241	12	3	rural	28672.125000000375	1430165.5950000128
329	Karongi	241	12	1	rural	1745895.0	142105.626
329	Karongi	241	12	9	urban	41273.25000000087	2058709.7100000423
329	Karongi	241	12	10	urban	168818.55000000028	958302.0419999987
329	Karongi	241	12	2	rural	1610752.5	526519.5630000001
329	Karongi	241	12	8	urban	17057.174999999912	850811.8889999982
329	Karongi	241	12	6	urban	670233.75	738767.0685
329	Karongi	241	12	7	urban	647953.5	517410.228
330	Karongi	220	12	4	rural	89705.39999999799	4474505.352000085
330	Karongi	220	12	5	rural	234052.20000000214	1350003.4470000097
330	Karongi	220	12	9	urban	9021.67499999996	450001.14900000265
330	Karongi	220	12	6	urban	536917.5	103846.41899999998
330	Karongi	220	12	8	urban	5186.5499999999965	258705.1139999998
330	Karongi	220	12	3	rural	27868.575000000343	1390084.521000011
330	Karongi	220	12	2	rural	2309110.5	634009.7160000001
330	Karongi	220	12	1	rural	750588.75	210425.6385
330	Karongi	220	12	10	urban	38935.64999999998	222267.77399999983
330	Karongi	220	12	7	urban	32872.5	16396.803000000004
331	Karongi	205	12	4	rural	34735.27500000061	1732595.517000027
331	Karongi	205	12	5	rural	74876.24999999975	440891.81400000217
331	Karongi	205	12	3	rural	14135.174999999908	705062.5290000007
331	Karongi	205	12	1	rural	27393.75	13664.0025
331	Karongi	205	12	9	urban	1059.2249999999997	52834.14299999997
331	Karongi	205	12	10	urban	7597.199999999997	47368.54199999997
331	Karongi	205	12	8	urban	401.7749999999999	20040.536999999997
331	Karongi	205	12	6	urban	38351.25	19129.6035
331	Karongi	205	12	7	urban	32872.5	16396.803000000004
332	Karongi	262	12	3	rural	34333.5000000006	1712554.980000026
332	Karongi	262	12	4	rural	66438.9750000017	3313976.0730001014
332	Karongi	262	12	5	rural	100005.4499999995	597572.3760000024
332	Karongi	262	12	1	rural	657450.0	163968.03
332	Karongi	262	12	2	rural	87660.0	34615.473000000005
333	Karongi	206	12	4	rural	111072.52499999458	5540297.546999862
333	Karongi	206	12	5	rural	138064.49999999956	797977.7459999997
333	Karongi	206	12	3	rural	61069.80000000166	3046161.624000089
333	Karongi	206	12	1	rural	635535.0	317004.85800000007
334	Karongi	208	12	4	rural	47884.27500000114	2388467.637000058
334	Karongi	208	12	3	rural	27539.85000000033	1373687.7180000101
334	Karongi	208	12	5	rural	57563.39999999983	342510.9960000009
334	Karongi	208	12	1	rural	98617.5	49190.40900000001
335	Karongi	216	12	3	rural	37438.12500000072	1867413.6750000333
335	Karongi	216	12	4	rural	77031.225	3842317.503000126
335	Karongi	216	12	5	rural	86052.8999999996	517410.2280000032
335	Karongi	216	12	1	rural	191756.25	95648.01750000002
335	Karongi	216	12	2	rural	785287.5	163968.03000000003
336	Karongi	210	12	4	rural	73817.02500000052	3681993.2070001187
336	Karongi	210	12	3	rural	36926.7750000007	1841907.5370000321
336	Karongi	210	12	5	rural	98398.34999999961	579353.7060000019
336	Karongi	210	12	1	rural	317767.5	158502.429
336	Karongi	210	12	2	rural	94965.0	34615.473000000005
337	Karongi	211	12	4	rural	51098.475000001265	2548791.9330000654
337	Karongi	211	12	3	rural	23376.000000000164	1165994.8800000004
337	Karongi	211	12	5	rural	69543.59999999976	411741.9420000018
337	Karongi	211	12	1	rural	164362.5	81984.01499999998
338	Karongi	204	12	4	rural	54057.00000000138	2696363.1600000723
338	Karongi	204	12	3	rural	21549.75000000009	1074901.529999996
338	Karongi	204	12	5	rural	84007.49999999965	499191.55800000293
338	Karongi	204	12	1	rural	109575.0	54656.01000000001
338	Karongi	204	12	8	urban	986.1749999999996	49190.40899999997
338	Karongi	204	12	9	urban	2081.925000000002	103846.41899999992
338	Karongi	204	12	10	urban	11980.200000000008	69230.94599999997
339	Karongi	202	12	4	rural	93832.72499999733	4680376.323000042
339	Karongi	202	12	5	rural	228135.1500000025	1355469.048000007
339	Karongi	202	12	3	rural	35648.40000000065	1778142.1920000291
339	Karongi	202	12	2	rural	3127270.5	522875.82899999997
339	Karongi	202	12	1	rural	701280.0	185830.434
339	Karongi	202	12	6	urban	60266.25	30060.805500000002
339	Karongi	202	12	9	urban	5588.3249999999925	278745.65100000007
339	Karongi	202	12	10	urban	29585.250000000025	169433.63099999988
339	Karongi	202	12	8	urban	3579.4500000000057	178542.96599999987
339	Karongi	202	12	7	urban	32872.5	16396.803000000004
340	Karongi	218	12	4	rural	54970.12500000142	2741909.8350000745
340	Karongi	218	12	3	rural	29621.775000000413	1477534.137000015
340	Karongi	218	12	5	rural	78455.6999999998	459110.484000002
340	Karongi	218	12	1	rural	268458.75	133907.2245
340	Karongi	218	12	10	urban	3579.45	18218.67
340	Karongi	218	12	9	urban	803.5499999999997	40081.07399999998
340	Karongi	218	12	8	urban	219.15	10931.202
341	Karongi	219	12	4	rural	109063.6499999949	5440094.861999883
341	Karongi	219	12	3	rural	60777.60000000165	3031586.688000088
341	Karongi	219	12	5	rural	134192.84999999937	799799.6129999997
341	Karongi	219	12	1	rural	767025.0	218624.03999999998
341	Karongi	219	12	2	rural	1636320.0	506479.02600000007
342	Karongi	203	12	4	rural	102598.72499999593	5117624.402999951
342	Karongi	203	12	3	rural	36780.675000000694	1834620.0690000318
342	Karongi	203	12	5	rural	234417.4500000029	1386440.7870000089
342	Karongi	203	12	1	rural	1983307.5	588463.0410000002
342	Karongi	203	12	2	rural	1698412.5	378948.33600000007
342	Karongi	203	12	8	urban	1680.1500000000012	83805.88199999994
342	Karongi	203	12	9	urban	1862.7750000000017	92915.21699999993
342	Karongi	203	12	10	urban	7158.9	36437.34
343	Karongi	212	12	5	rural	164362.50000000023	961945.7759999986
343	Karongi	212	12	4	rural	107967.89999999508	5385438.851999895
343	Karongi	212	12	3	rural	43245.60000000095	2157090.528000047
343	Karongi	212	12	1	rural	230107.5	114777.621
343	Karongi	212	12	9	urban	1022.6999999999996	51012.27599999997
343	Karongi	212	12	10	urban	3652.499999999999	20040.536999999997
343	Karongi	212	12	8	urban	620.9249999999998	30971.738999999987
343	Karongi	212	12	2	rural	1603447.5	490082.22300000006
344	Ngororero	336	16	4	rural	93759.67499999734	4676732.5890000425
344	Ngororero	336	16	5	rural	79332.29999999974	459110.48400000203
344	Ngororero	336	16	3	rural	36050.175000000665	1798182.72900003
344	Ngororero	336	16	2	rural	3707287.5	163968.03000000003
344	Ngororero	336	16	1	rural	126011.25	62854.41150000001
345	Ngororero	349	16	4	rural	95439.82499999707	4760538.471000025
345	Ngororero	349	16	3	rural	56321.55000000147	2809318.9140000776
345	Ngororero	349	16	5	rural	80939.39999999973	471863.5530000023
345	Ngororero	349	16	1	rural	224628.75	112044.8205
345	Ngororero	349	16	2	rural	54787.5	18218.670000000002
346	Ngororero	340	16	3	rural	25494.450000000248	1271663.1660000053
346	Ngororero	340	16	4	rural	97594.79999999673	4868028.624000003
346	Ngororero	340	16	5	rural	92335.19999999959	548381.9670000029
346	Ngororero	340	16	1	rural	224628.75	112044.8205
346	Ngororero	340	16	2	rural	54787.5	18218.670000000002
347	Ngororero	350	16	4	rural	96937.34999999683	4835235.0180000095
347	Ngororero	350	16	5	rural	98544.44999999969	566600.637000002
347	Ngororero	350	16	3	rural	51792.45000000129	2583407.406000067
347	Ngororero	350	16	2	rural	1461000.0	291498.72000000003
347	Ngororero	350	16	1	rural	87660.0	43724.808000000005
