DemandArea_Id	Region	ElArea_Id	LpgArea_Id	Area_Type	Biogas	Charcoal	Com-Firewood	Electricity	Ethanol	Free-Biomass	Free-Firewood	LPG	Pellets
63	Kayonza	586	27	urban	1.0	1.0343619028520499	0.8199311007130126	1.0	1.0	1.0	1.0	1.0	1.0
64	Kayonza	228	27	rural	1.0	0.9622173873873875	0.6468543468468468	1.0	1.0	1.0	1.0	1.0	1.0
64	Kayonza	228	27	urban	1.0	1.0337165973036342	0.7927475	1.0	1.0	1.0	1.0	1.0	1.0
65	Kayonza	181	27	rural	1.0	0.9623300000000001	0.6468824999999999	1.0	1.0	1.0	1.0	1.0	1.0
65	Kayonza	181	27	urban	1.0	1.0631381322653815	0.7927475	1.0	1.0	1.0	1.0	1.0	1.0
66	Kayonza	225	27	rural	1.0	0.9623300000000001	0.6474506049641553	1.0	1.0	1.0	1.0	1.0	1.0
66	Kayonza	225	27	urban	1.0	1.030179224137931	0.7927475	1.0	1.0	1.0	1.0	1.0	1.0
67	Kayonza	223	27	rural	1.0	0.9623300000000001	0.6468824999999999	1.0	1.0	1.0	1.0	1.0	1.0
67	Kayonza	223	27	urban	1.0	1.1256274999999998	0.7927475	1.0	1.0	1.0	1.0	1.0	1.0
68	Kayonza	230	27	rural	1.0	0.9623299999999999	0.6468824999999999	1.0	1.0	1.0	1.0	1.0	1.0
68	Kayonza	230	27	urban	1.0	1.0512549999999998	0.7854949999999999	1.0	1.0	1.0	1.0	1.0	1.0
69	Kirehe	264	28	rural	1.0	0.9841799999999999	0.646195	1.0	1.0	1.0	1.0	1.0	1.0
69	Kirehe	264	28	urban	1.0	1.072085	0.7886350000000001	1.0	1.0	1.0	1.0	1.0	1.0
70	Kirehe	268	28	rural	1.0	0.9841176091839283	0.6461794022959821	1.0	1.0	1.0	1.0	1.0	1.0
70	Kirehe	268	28	urban	1.0	1.1441700000000001	0.7772700000000001	1.0	1.0	1.0	1.0	1.0	1.0
71	Kirehe	275	28	rural	1.0	0.98418	0.6462613716814158	1.0	1.0	1.0	1.0	1.0	1.0
71	Kirehe	275	28	urban	1.0	1.072085	0.7988989296187684	1.0	1.0	1.0	1.0	1.0	1.0
72	Kirehe	269	28	rural	1.0	0.98418	0.6461950000000001	1.0	1.0	1.0	1.0	1.0	1.0
72	Kirehe	269	28	urban	1.0	1.072085	0.7886350000000002	1.0	1.0	1.0	1.0	1.0	1.0
73	Kirehe	265	28	rural	1.0	0.98418	0.6461950000000003	1.0	1.0	1.0	1.0	1.0	1.0
73	Kirehe	265	28	urban	1.0	1.072085	0.7886350000000002	1.0	1.0	1.0	1.0	1.0	1.0
74	Kirehe	431	28	rural	1.0	0.9841799999999999	0.646195	1.0	1.0	1.0	1.0	1.0	1.0
74	Kirehe	431	28	urban	1.0	1.1441700000000001	0.7772700000000001	1.0	1.0	1.0	1.0	1.0	1.0
75	Kirehe	274	28	rural	1.0	0.98418	0.6461950000000001	1.0	1.0	1.0	1.0	1.0	1.0
75	Kirehe	274	28	urban	1.0	1.072085	0.7886350000000002	1.0	1.0	1.0	1.0	1.0	1.0
76	Kirehe	263	28	rural	1.0	0.9841799999999999	0.6463635673853325	1.0	1.0	1.0	1.0	1.0	1.0
76	Kirehe	263	28	urban	1.0	1.072085	0.8167735281385282	1.0	1.0	1.0	1.0	1.0	1.0
77	Kirehe	267	28	rural	1.0	0.9841567089786887	0.6467132252241761	1.0	1.0	1.0	1.0	1.0	1.0
77	Kirehe	267	28	urban	1.0	1.072085	0.818635	1.0	1.0	1.0	1.0	1.0	1.0
78	Kirehe	546	28	rural	1.0	0.9841799999999999	0.646195	1.0	1.0	1.0	1.0	1.0	1.0
78	Kirehe	546	28	urban	1.0	1.1441700000000001	0.7772700000000001	1.0	1.0	1.0	1.0	1.0	1.0
79	Kirehe	272	28	rural	1.0	0.98418	0.6462152483801296	1.0	1.0	1.0	1.0	1.0	1.0
79	Kirehe	272	28	urban	1.0	1.072085	0.7886350000000001	1.0	1.0	1.0	1.0	1.0	1.0
80	Kirehe	270	28	rural	1.0	0.98418	0.6461950000000001	1.0	1.0	1.0	1.0	1.0	1.0
80	Kirehe	270	28	urban	1.0	1.072085	0.7886350000000002	1.0	1.0	1.0	1.0	1.0	1.0
81	Kirehe	273	28	rural	1.0	0.9841799999999999	0.6461950000000001	1.0	1.0	1.0	1.0	1.0	1.0
81	Kirehe	273	28	urban	1.0	1.072085	0.7886350000000002	1.0	1.0	1.0	1.0	1.0	1.0
82	Kirehe	271	28	rural	1.0	0.98418	0.6461950000000001	1.0	1.0	1.0	1.0	1.0	1.0
82	Kirehe	271	28	urban	1.0	1.1441700000000001	0.7772700000000001	1.0	1.0	1.0	1.0	1.0	1.0
83	Kirehe	266	28	rural	1.0	0.98418	0.6461950000000002	1.0	1.0	1.0	1.0	1.0	1.0
83	Kirehe	266	28	urban	1.0	1.1441700000000001	0.7772700000000001	1.0	1.0	1.0	1.0	1.0	1.0
84	Kirehe	276	28	rural	1.0	0.98418	0.646195	1.0	1.0	1.0	1.0	1.0	1.0
84	Kirehe	276	28	urban	1.0	1.1441700000000001	0.7772700000000001	1.0	1.0	1.0	1.0	1.0	1.0
85	Ngoma	320	29	rural	1.0	0.9211545708123652	0.6303041344356578	1.0	1.0	1.0	1.0	1.0	1.0
85	Ngoma	320	29	urban	1.0	1.0664200000000001	0.7429600000000001	1.0	1.0	1.0	1.0	1.0	1.0
86	Ngoma	330	29	rural	1.0	0.92388	0.630985	1.0	1.0	1.0	1.0	1.0	1.0
86	Ngoma	330	29	urban	1.0	0.9328399999999999	0.6859200000000001	1.0	1.0	1.0	1.0	1.0	1.0
87	Ngoma	328	29	rural	1.0	0.9219249041372352	0.6304962260343088	1.0	1.0	1.0	1.0	1.0	1.0
87	Ngoma	328	29	urban	1.0	0.9328399999999999	0.6859200000000001	1.0	1.0	1.0	1.0	1.0	1.0
88	Ngoma	322	29	rural	1.0	0.92388	0.6310290399295361	1.0	1.0	1.0	1.0	1.0	1.0
88	Ngoma	322	29	urban	1.0	1.06642	0.7429600000000001	1.0	1.0	1.0	1.0	1.0	1.0
89	Ngoma	331	29	rural	1.0	0.92388	0.630985	1.0	1.0	1.0	1.0	1.0	1.0
89	Ngoma	331	29	urban	1.0	1.0264462123197904	0.74296	1.0	1.0	1.0	1.0	1.0	1.0
90	Ngoma	329	29	rural	1.0	0.9237274549098197	0.6309468937875751	1.0	1.0	1.0	1.0	1.0	1.0
90	Ngoma	329	29	urban	1.0	0.9328399999999999	0.6859200000000001	1.0	1.0	1.0	1.0	1.0	1.0
91	Ngoma	333	29	rural	1.0	0.92388	0.6309849999999999	1.0	1.0	1.0	1.0	1.0	1.0
91	Ngoma	333	29	urban	1.0	1.0574312359550562	0.7429600000000001	1.0	1.0	1.0	1.0	1.0	1.0
92	Ngoma	327	29	rural	1.0	0.9238800000000001	0.630985	1.0	1.0	1.0	1.0	1.0	1.0
92	Ngoma	327	29	urban	1.0	0.9328399999999999	0.6859200000000002	1.0	1.0	1.0	1.0	1.0	1.0
93	Ngoma	326	29	rural	1.0	0.9188258353489206	0.6299504255128551	1.0	1.0	1.0	1.0	1.0	1.0
93	Ngoma	326	29	urban	1.0	0.9328399999999999	0.6859200000000001	1.0	1.0	1.0	1.0	1.0	1.0
94	Ngoma	319	29	rural	1.0	0.9208866657905113	0.6302371967407018	1.0	1.0	1.0	1.0	1.0	1.0
94	Ngoma	319	29	urban	1.0	1.0354231338028168	0.7370350704225352	1.0	1.0	1.0	1.0	1.0	1.0
95	Ngoma	321	29	rural	1.0	0.92388	0.6309849999999999	1.0	1.0	1.0	1.0	1.0	1.0
95	Ngoma	321	29	urban	1.0	1.0063214778325122	0.74296	1.0	1.0	1.0	1.0	1.0	1.0
96	Ngoma	323	29	rural	1.0	0.92388	0.6309849999999999	1.0	1.0	1.0	1.0	1.0	1.0
96	Ngoma	323	29	urban	1.0	0.96642	0.7429600000000001	1.0	1.0	1.0	1.0	1.0	1.0
97	Ngoma	332	29	rural	1.0	0.92388	0.630985	1.0	1.0	1.0	1.0	1.0	1.0
97	Ngoma	332	29	urban	1.0	1.0623416965742252	0.7429600000000001	1.0	1.0	1.0	1.0	1.0	1.0
98	Ngoma	324	29	rural	1.0	0.92388	0.6309849999999999	1.0	1.0	1.0	1.0	1.0	1.0
98	Ngoma	324	29	urban	1.0	1.0664200000000001	0.7429600000000001	1.0	1.0	1.0	1.0	1.0	1.0
99	Ngoma	325	29	rural	1.0	0.9170325704963879	0.6292744919599161	1.0	1.0	1.0	1.0	1.0	1.0
99	Ngoma	325	29	urban	1.0	0.9328399999999999	0.6859200000000002	1.0	1.0	1.0	1.0	1.0	1.0
100	Nyagatare	381	25	rural	1.0	0.8932304624478998	0.623307615611975	1.0	1.0	1.0	1.0	1.0	1.0
100	Nyagatare	381	25	urban	1.0	1.031174119716119	0.7292904290429043	1.0	1.0	1.0	1.0	1.0	1.0
101	Nyagatare	391	25	rural	1.0	0.9049532318960798	0.6262383079740199	1.0	1.0	1.0	1.0	1.0	1.0
101	Nyagatare	391	25	urban	1.0	1.0314506450645065	0.7292904290429043	1.0	1.0	1.0	1.0	1.0	1.0
102	Nyagatare	376	25	rural	1.0	0.9057205720572058	0.6264301430143014	1.0	1.0	1.0	1.0	1.0	1.0
102	Nyagatare	376	25	urban	1.0	1.0314506450645065	0.7292904290429043	1.0	1.0	1.0	1.0	1.0	1.0
103	Nyagatare	371	25	rural	1.0	0.8931084261626834	0.6232771065406709	1.0	1.0	1.0	1.0	1.0	1.0
103	Nyagatare	371	25	urban	1.0	1.0314506450645065	0.7292904290429043	1.0	1.0	1.0	1.0	1.0	1.0
104	Nyagatare	370	25	rural	1.0	0.8124329414073485	0.6031082353518371	1.0	1.0	1.0	1.0	1.0	1.0
104	Nyagatare	370	25	urban	1.0	0.8628675735147029	0.6585667133426685	1.0	1.0	1.0	1.0	1.0	1.0
105	Nyagatare	377	25	rural	1.0	0.9057205720572058	0.6264301430143014	1.0	1.0	1.0	1.0	1.0	1.0
105	Nyagatare	377	25	urban	1.0	1.0314506450645065	0.7292904290429043	1.0	1.0	1.0	1.0	1.0	1.0
106	Nyagatare	378	25	rural	1.0	0.9057205720572058	0.6264301430143014	1.0	1.0	1.0	1.0	1.0	1.0
106	Nyagatare	378	25	urban	1.0	1.0314506450645065	0.7292904290429043	1.0	1.0	1.0	1.0	1.0	1.0
107	Nyagatare	374	25	rural	1.0	0.9057205720572058	0.6264301430143014	1.0	1.0	1.0	1.0	1.0	1.0
107	Nyagatare	374	25	urban	1.0	1.0314506450645065	0.7292904290429043	1.0	1.0	1.0	1.0	1.0	1.0
108	Nyagatare	380	25	rural	1.0	0.9057205720572058	0.6264301430143014	1.0	1.0	1.0	1.0	1.0	1.0
108	Nyagatare	380	25	urban	1.0	1.0314506450645065	0.7292904290429043	1.0	1.0	1.0	1.0	1.0	1.0
109	Nyagatare	382	25	rural	1.0	0.9057205720572058	0.6264301430143014	1.0	1.0	1.0	1.0	1.0	1.0
109	Nyagatare	382	25	urban	1.0	1.0314506450645065	0.7292904290429043	1.0	1.0	1.0	1.0	1.0	1.0
110	Nyagatare	373	25	rural	1.0	0.9057205720572058	0.6264301430143014	1.0	1.0	1.0	1.0	1.0	1.0
110	Nyagatare	373	25	urban	1.0	1.0314506450645065	0.7292904290429043	1.0	1.0	1.0	1.0	1.0	1.0
111	Nyagatare	390	25	rural	1.0	0.8710955930368689	0.6177738982592172	1.0	1.0	1.0	1.0	1.0	1.0
111	Nyagatare	390	25	urban	1.0	0.8628675735147029	0.6585667133426685	1.0	1.0	1.0	1.0	1.0	1.0
112	Nyagatare	398	25	rural	1.0	0.9056615458909653	0.6264153864727413	1.0	1.0	1.0	1.0	1.0	1.0
112	Nyagatare	398	25	urban	1.0	1.0314506450645065	0.7292904290429043	1.0	1.0	1.0	1.0	1.0	1.0
113	Nyagatare	388	25	rural	1.0	0.9034608238099473	0.6258652059524868	1.0	1.0	1.0	1.0	1.0	1.0
113	Nyagatare	388	25	urban	1.0	0.8628675735147029	0.6585667133426685	1.0	1.0	1.0	1.0	1.0	1.0
114	Nyagatare	397	25	rural	1.0	0.9057205720572058	0.6264301430143014	1.0	1.0	1.0	1.0	1.0	1.0
114	Nyagatare	397	25	urban	1.0	0.862867573514703	0.6585667133426687	1.0	1.0	1.0	1.0	1.0	1.0
115	Nyagatare	385	25	rural	1.0	0.9057205720572058	0.6264301430143014	1.0	1.0	1.0	1.0	1.0	1.0
